date,open,high,low,close,vol,amount
2018-10-08,3361.56,3364.46,3285.25,3290.9,978889.0,114164219904.0
2018-10-09,3290.17,3309.8,3276.13,3288.69,667232.0,78372937728.0
2018-10-10,3295.43,3315.73,3256.58,3281.6,644928.0,79166808064.0
2018-10-11,3179.54,3209.52,3099.04,3124.11,1209413.0,125723082752.0
2018-10-12,3123.37,3184.12,3094.97,3170.73,986111.0,104423079936.0
2018-10-15,3173.85,3183.13,3120.23,3126.45,696050.0,77137698816.0
2018-10-16,3128.58,3166.09,3089.37,3100.97,688877.0,75206467584.0
2018-10-17,3140.68,3149.13,3062.55,3118.25,768371.0,86132695040.0
2018-10-18,3097.79,3097.79,3043.38,3044.39,737719.0,79703728128.0
2018-10-19,3017.75,3137.75,3009.5,3134.95,988396.0,110951366656.0
2018-10-22,3159.56,3297.38,3159.56,3270.27,1458620.0,170651303936.0
2018-10-23,3273.13,3276.02,3163.57,3183.43,1210132.0,142589181952.0
2018-10-24,3169.46,3245.4,3164.29,3188.2,1109097.0,120954388480.0
2018-10-25,3107.84,3197.32,3099.89,3194.31,1069518.0,113291747328.0
2018-10-26,3204.28,3218.1,3151.92,3173.64,1012993.0,106070368256.0
2018-10-29,3157.49,3158.81,3062.58,3076.89,918397.0,108479488000.0
2018-10-30,3061.93,3146.63,3050.77,3110.26,1160701.0,131767099392.0
2018-10-31,3116.66,3168.92,3106.03,3153.82,1112074.0,117099700224.0
2018-11-01,3185.2,3217.8,3173.1,3177.03,1326533.0,145919311872.0
2018-11-02,3258.61,3290.25,3222.44,3290.25,1534661.0,178340642816.0
2018-11-05,3269.47,3279.88,3230.36,3262.84,1097066.0,123630919680.0
2018-11-06,3254.98,3254.98,3213.9,3243.15,838691.0,91703894016.0
2018-11-07,3243.88,3270.5,3218.42,3221.91,916155.0,101814919168.0
2018-11-08,3251.73,3253.57,3207.71,3212.77,764145.0,85221662720.0
2018-11-09,3193.3,3193.3,3166.31,3167.44,842827.0,88194195456.0
2018-11-12,3160.25,3206.51,3152.44,3205.14,880623.0,97363050496.0
2018-11-13,3164.92,3254.77,3161.1,3237.38,1264934.0,125603045376.0
2018-11-14,3233.64,3239.25,3200.23,3204.94,1138086.0,105386565632.0
2018-11-15,3201.28,3242.38,3198.78,3242.37,985588.0,100119191552.0
2018-11-16,3242.88,3282.39,3223.72,3257.67,1268768.0,135379804160.0
2018-11-19,3258.79,3294.6,3251.07,3294.6,1159565.0,123188781056.0
2018-11-20,3268.08,3278.78,3213.68,3218.41,1093611.0,114155069440.0
2018-11-21,3187.1,3230.26,3185.24,3226.49,841197.0,87813275648.0
2018-11-22,3232.97,3235.45,3199.7,3214.43,650982.0,70083371008.0
2018-11-23,3208.59,3212.2,3139.39,3143.48,846382.0,86864945152.0
2018-11-26,3148.67,3169.44,3131.64,3141.24,593791.0,61899481088.0
2018-11-27,3152.77,3162.01,3126.29,3137.24,554078.0,61946261504.0
2018-11-28,3137.75,3179.41,3126.62,3178.93,748819.0,77620551680.0
2018-11-29,3198.83,3204.86,3137.65,3137.65,804984.0,86927613952.0
2018-11-30,3136.2,3175.15,3132.42,3172.69,709210.0,77297696768.0
2018-12-03,3260.69,3273.64,3228.36,3260.95,1214871.0,145828413440.0
2018-12-04,3256.23,3267.94,3243.7,3267.71,794150.0,90543603712.0
2018-12-05,3224.26,3266.9,3219.98,3252.0,761530.0,90909089792.0
2018-12-06,3218.11,3223.52,3179.89,3181.67,763287.0,95678881792.0
2018-12-07,3187.49,3193.82,3176.71,3181.56,533619.0,66323972096.0
2018-12-10,3153.52,3170.15,3134.38,3144.76,634372.0,73717202944.0
2018-12-11,3148.23,3161.96,3143.61,3159.82,532238.0,60014968832.0
2018-12-12,3181.57,3182.21,3160.28,3170.61,533099.0,60536221696.0
2018-12-13,3178.89,3234.08,3169.42,3219.69,904427.0,103375478784.0
2018-12-14,3207.35,3210.72,3165.91,3165.91,843012.0,91576901632.0
2018-12-17,3158.28,3167.51,3134.37,3161.2,664970.0,77151494144.0
2018-12-18,3139.95,3165.0,3114.47,3128.43,638203.0,72035450880.0
2018-12-19,3133.74,3137.01,3086.76,3091.13,555223.0,67872923648.0
2018-12-20,3083.54,3097.72,3044.29,3067.42,697494.0,78181425152.0
2018-12-21,3055.33,3057.4,3007.61,3029.4,767581.0,84824064000.0
2018-12-24,3015.5,3040.35,3007.33,3038.2,572996.0,63880740864.0
2018-12-25,3006.88,3030.14,2964.88,3017.28,786894.0,80413564928.0
2018-12-26,3012.87,3029.06,2996.48,3002.03,556470.0,58574970880.0
2018-12-27,3042.95,3047.24,2990.51,2990.51,805417.0,81159266304.0
2018-12-28,2994.8,3024.35,2984.82,3010.65,710537.0,78145306624.0
2019-01-02,3017.07,3018.78,2958.49,2969.54,686630.0,76105572352.0
2019-01-03,2963.02,3000.44,2953.26,2964.84,708671.0,76664799232.0
2019-01-04,2940.19,3036.81,2935.83,3035.87,1033189.0,107141038080.0
2019-01-07,3055.15,3061.75,3035.91,3054.3,1011643.0,105703940096.0
2019-01-08,3049.87,3055.51,3038.53,3047.7,861705.0,79628886016.0
2019-01-09,3065.23,3117.96,3062.85,3078.48,1073643.0,117129682944.0
2019-01-10,3077.48,3092.54,3062.57,3072.69,852717.0,90206871552.0
2019-01-11,3082.26,3102.83,3071.03,3094.78,717864.0,77420240896.0
2019-01-14,3092.5,3097.41,3064.38,3067.78,661217.0,68115968000.0
2019-01-15,3071.52,3129.37,3064.67,3127.99,887729.0,99976888320.0
2019-01-16,3126.13,3135.01,3117.29,3128.65,802143.0,85781594112.0
2019-01-17,3132.63,3141.71,3110.06,3111.42,801748.0,82888204288.0
2019-01-18,3124.5,3171.69,3120.35,3168.17,1039638.0,106780655616.0
2019-01-21,3170.88,3199.21,3170.88,3185.64,939150.0,105536987136.0
2019-01-22,3181.95,3181.95,3135.34,3143.32,729905.0,78150877184.0
2019-01-23,3136.1,3157.63,3131.87,3141.05,598704.0,62669651968.0
2019-01-24,3146.6,3165.63,3125.3,3158.78,729346.0,80963878912.0
2019-01-25,3165.18,3203.17,3164.41,3184.47,839677.0,93207953408.0
2019-01-28,3203.12,3228.87,3174.72,3183.78,826224.0,97371496448.0
2019-01-29,3177.26,3200.99,3148.23,3193.97,776583.0,85943910400.0
2019-01-30,3181.66,3202.9,3167.89,3168.48,637465.0,73005121536.0
2019-01-31,3182.7,3216.07,3178.01,3201.63,862478.0,97509924864.0
2019-02-01,3225.73,3247.5,3207.72,3247.4,820196.0,94766415872.0
2019-02-11,3239.81,3307.06,3239.81,3306.47,988184.0,114752356352.0
2019-02-12,3306.35,3335.36,3298.63,3330.34,1222324.0,122834100224.0
2019-02-13,3337.78,3405.58,3329.14,3397.03,1638283.0,168866267136.0
2019-02-14,3392.85,3415.4,3381.98,3402.14,1511273.0,138649288704.0
2019-02-15,3391.24,3395.03,3335.87,3338.7,1436686.0,141555056640.0
2019-02-18,3366.42,3445.75,3366.42,3445.75,1828861.0,180449738752.0
2019-02-19,3454.72,3480.79,3419.07,3439.61,1790837.0,185762742272.0
2019-02-20,3449.93,3463.77,3421.51,3451.93,1473903.0,145570267136.0
2019-02-21,3450.14,3500.25,3431.63,3442.71,1801432.0,185197150208.0
2019-02-22,3439.38,3520.12,3417.98,3520.12,1872379.0,202869293056.0
2019-02-25,3575.85,3729.48,3574.69,3729.48,3425571.0,376382390272.0
2019-02-26,3734.71,3762.11,3679.27,3684.69,3580387.0,387632857088.0
2019-02-27,3682.81,3737.63,3638.33,3678.39,2862360.0,307306135552.0
2019-02-28,3675.26,3695.46,3650.05,3669.37,1848102.0,206010957824.0
2019-03-01,3699.22,3749.71,3668.77,3749.71,2047110.0,235620630528.0
2019-03-04,3783.04,3886.58,3764.78,3794.1,3234901.0,376397299712.0
2019-03-05,3785.38,3816.16,3770.79,3816.01,2308531.0,261464129536.0
2019-03-06,3822.86,3855.16,3787.52,3848.09,3180773.0,331155603456.0
2019-03-07,3841.15,3845.18,3778.8,3808.85,3298465.0,359339163648.0
2019-03-08,3721.4,3774.54,3656.19,3657.58,3179900.0,349296689152.0
2019-03-11,3663.98,3731.91,3650.81,3729.95,2309128.0,268718456832.0
2019-03-12,3758.32,3804.72,3723.68,3755.35,2749263.0,325180620800.0
2019-03-13,3758.71,3763.09,3708.81,3724.19,2336822.0,286171037696.0
2019-03-14,3710.29,3747.82,3673.85,3698.49,1908172.0,231820148736.0
2019-03-15,3713.94,3782.24,3713.94,3745.01,1751745.0,224194363392.0
2019-03-18,3753.64,3851.75,3733.68,3851.75,2169280.0,276473446400.0
2019-03-19,3856.59,3868.34,3815.22,3833.96,1817271.0,224096894976.0
2019-03-20,3825.34,3855.15,3790.51,3835.44,1756321.0,215407001600.0
2019-03-21,3840.28,3864.07,3823.47,3836.89,1963103.0,231993442304.0
2019-03-22,3838.13,3845.58,3786.59,3833.8,1713569.0,198518390784.0
2019-03-25,3776.44,3807.18,3741.61,3742.83,1985863.0,223396560896.0
2019-03-26,3766.53,3770.84,3687.55,3700.44,1730465.0,196547805184.0
2019-03-27,3724.41,3750.26,3703.45,3743.39,1387584.0,177507532800.0
2019-03-28,3731.06,3755.72,3710.08,3728.4,1332721.0,172604391424.0
2019-03-29,3739.77,3876.38,3739.77,3872.34,2156391.0,283022295040.0
2019-04-01,3901.17,3982.91,3901.17,3973.93,2713827.0,340799389696.0
2019-04-02,3986.34,3988.1,3956.51,3971.29,2260003.0,281892061184.0
2019-04-03,3947.87,4026.5,3939.78,4022.16,2319173.0,284826501120.0
2019-04-04,4039.74,4072.11,4021.71,4062.23,2604109.0,313539428352.0
2019-04-08,4097.1,4122.6,4017.49,4057.23,2675055.0,324670455808.0
2019-04-09,4063.81,4084.24,4038.28,4075.43,1829568.0,243187908608.0
2019-04-10,4062.44,4115.38,4035.47,4085.85,1946876.0,278282010624.0
2019-04-11,4083.46,4097.13,3990.24,3997.58,1690496.0,236259164160.0
2019-04-12,3986.78,4006.93,3961.46,3988.62,1358621.0,178795937792.0
2019-04-15,4056.49,4085.39,3974.23,3975.52,1826455.0,236298715136.0
2019-04-16,3958.1,4085.79,3943.49,4085.79,2020419.0,250569211904.0
2019-04-17,4080.72,4106.62,4057.5,4087.24,1803671.0,228824432640.0
2019-04-18,4085.11,4094.05,4056.24,4072.08,1465621.0,187812691968.0
2019-04-19,4076.3,4120.64,4046.2,4120.61,1507949.0,194701688832.0
2019-04-22,4125.97,4126.09,4015.48,4025.61,1893537.0,244380549120.0
2019-04-23,4021.63,4061.09,4005.28,4019.01,1556116.0,204121505792.0
2019-04-24,4033.63,4044.34,3967.81,4030.09,1454986.0,186497957888.0
2019-04-25,4013.6,4022.56,3938.33,3941.82,1597220.0,197530992640.0
2019-04-26,3921.89,3943.83,3887.25,3889.28,1420080.0,186572144640.0
2019-04-29,3896.58,3953.23,3875.45,3900.33,1538709.0,203946557440.0
2019-04-30,3887.18,3923.11,3885.15,3913.21,1162333.0,161665925120.0
2019-05-06,3775.08,3791.61,3647.14,3684.62,1974728.0,254115397632.0
2019-05-07,3702.27,3738.18,3671.83,3720.67,1328476.0,183659151360.0
2019-05-08,3648.55,3722.93,3642.5,3667.46,1128673.0,145058480128.0
2019-05-09,3637.35,3656.9,3584.82,3599.7,1010373.0,141829095424.0
2019-05-10,3643.06,3732.92,3589.29,3730.45,1480038.0,195067166720.0
2019-05-13,3675.76,3702.9,3658.0,3668.73,1033918.0,135053926400.0
2019-05-14,3630.44,3683.26,3630.44,3645.15,1023134.0,135262871552.0
2019-05-15,3674.99,3741.04,3674.99,3727.09,1101617.0,152534548480.0
2019-05-16,3720.04,3745.14,3707.9,3743.96,1162582.0,139851939840.0
2019-05-17,3744.88,3745.36,3637.58,3648.76,1284532.0,154092355584.0
2019-05-20,3635.74,3644.5,3583.83,3617.79,1089634.0,134194266112.0
2019-05-21,3619.44,3690.09,3610.68,3666.78,1110229.0,133071380480.0
2019-05-22,3663.15,3679.27,3634.75,3649.38,983461.0,121775243264.0
2019-05-23,3629.53,3631.47,3578.11,3583.96,998977.0,125611966464.0
2019-05-24,3584.9,3623.39,3580.79,3593.91,809340.0,101337497600.0
2019-05-27,3592.6,3648.03,3556.26,3637.2,1088308.0,133399052288.0
2019-05-28,3633.02,3683.23,3627.79,3672.26,1178862.0,148966342656.0
2019-05-29,3642.54,3693.23,3637.35,3663.91,933554.0,120002035712.0
2019-05-30,3648.85,3650.97,3612.62,3641.18,942025.0,112864075776.0
2019-05-31,3641.0,3668.18,3627.55,3629.79,892222.0,108264202240.0
2019-06-03,3640.61,3672.81,3613.13,3632.01,1007231.0,123902443520.0
2019-06-04,3632.56,3636.13,3584.46,3598.47,870970.0,109467238400.0
2019-06-05,3627.79,3634.45,3593.95,3597.11,886420.0,114634227712.0
2019-06-06,3601.04,3601.04,3557.02,3564.68,855344.0,104367267840.0
2019-06-10,3578.01,3623.73,3568.28,3610.74,923750.0,117346607104.0
2019-06-11,3617.52,3723.14,3617.52,3719.28,1434828.0,180899069952.0
2019-06-12,3706.86,3711.88,3683.94,3691.1,1191788.0,132296097792.0
2019-06-13,3689.58,3697.59,3654.27,3685.39,963317.0,110459904000.0
2019-06-14,3690.48,3709.65,3650.91,3654.88,1018170.0,116584259584.0
2019-06-17,3654.44,3683.77,3645.5,3654.82,729766.0,93092577280.0
2019-06-18,3661.13,3675.65,3638.78,3667.62,706922.0,89472843776.0
2019-06-19,3761.34,3771.35,3715.13,3715.94,1255957.0,172574179328.0
2019-06-20,3718.94,3845.79,3717.19,3828.52,1688720.0,227726983168.0
2019-06-21,3832.73,3856.09,3817.31,3833.94,1536351.0,199961624576.0
2019-06-24,3836.31,3853.55,3819.77,3841.27,1000846.0,143644737536.0
2019-06-25,3837.43,3838.06,3755.01,3801.31,1240759.0,169358786560.0
2019-06-26,3779.51,3809.76,3771.72,3794.33,818202.0,112106856448.0
2019-06-27,3807.54,3854.08,3805.83,3834.82,1053163.0,156483420160.0
2019-06-28,3832.06,3835.23,3803.05,3825.59,847661.0,116512047104.0
2019-07-01,3899.33,3936.67,3886.91,3935.81,1583703.0,217470255104.0
2019-07-02,3931.05,3942.43,3918.94,3937.17,1318635.0,173997047808.0
2019-07-03,3927.44,3927.44,3878.84,3893.53,1119926.0,163145728000.0
2019-07-04,3895.2,3906.89,3854.69,3873.1,993422.0,142669250560.0
2019-07-05,3875.37,3900.31,3857.93,3893.2,740065.0,116236525568.0
2019-07-08,3875.75,3875.75,3775.03,3802.79,1095390.0,147198427136.0
2019-07-09,3798.1,3811.1,3774.76,3793.13,748427.0,113147600896.0
2019-07-10,3807.95,3810.4,3774.23,3786.74,728339.0,101355479040.0
2019-07-11,3806.19,3830.74,3774.41,3785.22,753119.0,113674616832.0
2019-07-12,3783.07,3820.24,3774.52,3808.73,754659.0,107007926272.0
2019-07-15,3792.64,3844.87,3745.86,3824.19,1012052.0,142493040640.0
2019-07-16,3819.25,3828.33,3799.87,3806.85,807309.0,108449685504.0
2019-07-17,3800.11,3820.27,3787.9,3804.64,951838.0,116766777344.0
2019-07-18,3793.19,3793.39,3768.0,3768.4,874964.0,111669362688.0
2019-07-19,3787.51,3828.15,3787.51,3807.96,880861.0,117797527552.0
2019-07-22,3813.5,3816.54,3765.44,3781.68,921013.0,117810446336.0
2019-07-23,3783.54,3792.96,3768.76,3789.91,713133.0,103866605568.0
2019-07-24,3803.59,3840.06,3803.57,3819.83,909406.0,129940586496.0
2019-07-25,3821.39,3851.07,3812.95,3851.07,937404.0,125899505664.0
2019-07-26,3835.23,3863.59,3832.52,3858.57,832592.0,110929731584.0
2019-07-29,3857.94,3862.75,3842.43,3854.27,848143.0,111679111168.0
2019-07-30,3861.57,3890.73,3861.57,3870.32,941239.0,120480276480.0
2019-07-31,3856.75,3856.75,3830.09,3835.36,821511.0,111083896832.0
2019-08-01,3819.32,3831.26,3791.55,3803.47,841141.0,117649162240.0
2019-08-02,3729.13,3754.53,3720.06,3747.44,1083359.0,141874790400.0
2019-08-05,3724.41,3739.5,3675.69,3675.69,1013259.0,133061099520.0
2019-08-06,3609.11,3649.9,3575.86,3636.33,1298338.0,167267483648.0
2019-08-07,3654.63,3659.08,3621.43,3621.43,842387.0,108667666432.0
2019-08-08,3651.36,3675.46,3646.94,3669.29,884577.0,114981617664.0
2019-08-09,3686.75,3689.18,3628.12,3633.53,852955.0,116355686400.0
2019-08-12,3647.87,3699.1,3643.32,3699.1,820830.0,121129345024.0
2019-08-13,3675.59,3686.43,3658.01,3665.75,765003.0,103764320256.0
2019-08-14,3712.07,3717.56,3680.61,3682.4,912025.0,128301670400.0
2019-08-15,3618.01,3694.3,3612.11,3694.0,885988.0,119241080832.0
2019-08-16,3697.94,3738.1,3687.08,3710.54,883191.0,132696907776.0
2019-08-19,3736.03,3791.09,3720.69,3791.09,1393270.0,195448946688.0
2019-08-20,3786.03,3799.9,3778.73,3787.73,1086020.0,149115338752.0
2019-08-21,3778.31,3792.6,3775.45,3781.76,822998.0,121688506368.0
2019-08-22,3793.86,3797.33,3771.2,3793.51,858077.0,120708136960.0
2019-08-23,3796.88,3829.36,3788.03,3820.86,879545.0,137802153984.0
2019-08-26,3756.36,3778.87,3753.16,3765.91,938592.0,142350991360.0
2019-08-27,3791.46,3848.24,3790.87,3816.95,1247314.0,181748776960.0
2019-08-28,3818.81,3822.59,3790.14,3802.58,887508.0,137667280896.0
2019-08-29,3805.49,3808.6,3774.4,3790.19,840833.0,126475673600.0
2019-08-30,3816.68,3828.97,3778.92,3799.59,966951.0,152408670208.0
2019-09-02,3803.69,3855.78,3799.82,3848.32,1102893.0,164994465792.0
2019-09-03,3852.58,3856.68,3833.76,3853.61,977146.0,146270633984.0
2019-09-04,3848.65,3886.0,3846.42,3886.0,1266286.0,176839737344.0
2019-09-05,3909.21,3970.0,3909.21,3925.32,1816562.0,244681228288.0
2019-09-06,3946.69,3948.54,3922.34,3948.51,1218823.0,181718269952.0
2019-09-09,3980.96,3985.24,3954.88,3972.95,1468097.0,209545379840.0
2019-09-10,3976.87,3976.92,3938.74,3959.27,1308893.0,184494342144.0
2019-09-11,3969.68,3971.22,3922.95,3930.1,1315948.0,190165008384.0
2019-09-12,3944.69,3975.93,3933.44,3972.38,1102412.0,156750659584.0
2019-09-16,3981.36,3982.2,3943.37,3957.72,1102598.0,154736558080.0
2019-09-17,3947.16,3947.16,3879.49,3891.22,1136943.0,154899300352.0
2019-09-18,3902.99,3923.15,3902.51,3910.08,820561.0,130159558656.0
2019-09-19,3923.96,3924.38,3897.07,3924.38,859842.0,127421792256.0
2019-09-20,3933.46,3942.22,3921.41,3935.65,1034559.0,153162596352.0
2019-09-23,3925.19,3925.19,3868.21,3890.66,940362.0,139223498752.0
2019-09-24,3895.87,3927.01,3886.14,3901.08,877832.0,142341406720.0
2019-09-25,3887.55,3889.84,3867.23,3870.98,895208.0,133224464384.0
2019-09-26,3884.7,3890.75,3840.25,3841.14,1026983.0,150806757376.0
2019-09-27,3843.46,3859.5,3832.25,3852.65,740039.0,109130481664.0
2019-09-30,3842.07,3857.23,3813.55,3814.53,659313.0,100487274496.0
2019-10-08,3818.59,3861.64,3818.59,3837.68,766578.0,118365683712.0
2019-10-09,3822.61,3845.34,3805.07,3843.24,758545.0,112406208512.0
2019-10-10,3838.49,3877.14,3829.43,3874.64,792226.0,127474040832.0
2019-10-11,3885.52,3922.37,3868.84,3911.73,934125.0,139817304064.0
2019-10-14,3944.86,3983.81,3934.73,3953.24,1223936.0,167857127424.0
2019-10-15,3953.16,3953.16,3928.15,3936.25,852739.0,125117104128.0
2019-10-16,3939.28,3964.05,3919.02,3922.69,832297.0,128558530560.0
2019-10-17,3929.39,3935.81,3913.92,3925.22,648637.0,99991846912.0
2019-10-18,3935.42,3940.54,3864.97,3869.38,823211.0,122186924032.0
2019-10-21,3865.34,3884.74,3856.04,3880.84,741829.0,110858231808.0
2019-10-22,3896.32,3897.44,3870.55,3895.88,689185.0,102843367424.0
2019-10-23,3892.68,3901.42,3862.2,3871.08,701986.0,99733602304.0
2019-10-24,3877.92,3890.2,3852.58,3870.67,713345.0,105096953856.0
2019-10-25,3871.77,3899.72,3849.03,3896.79,774536.0,126677483520.0
2019-10-28,3904.98,3927.8,3897.82,3926.59,974060.0,150762209280.0
2019-10-29,3929.71,3932.37,3910.23,3910.23,822570.0,139611422720.0
2019-10-30,3904.72,3908.1,3883.45,3891.23,778729.0,122610499584.0
2019-10-31,3906.86,3907.15,3878.88,3886.75,867145.0,135012425728.0
2019-11-01,3883.81,3956.08,3876.42,3952.39,1006896.0,151471063040.0
2019-11-04,3964.01,3985.36,3964.01,3978.12,1041938.0,154485358592.0
2019-11-05,3982.12,4030.64,3970.87,4002.81,1129118.0,163317858304.0
2019-11-06,4006.33,4007.5,3973.78,3984.88,973129.0,139859771392.0
2019-11-07,3984.55,4005.38,3975.55,3991.88,872548.0,117751554048.0
2019-11-08,4017.67,4022.04,3971.57,3973.01,971069.0,139026677760.0
2019-11-11,3948.62,3948.62,3897.55,3902.98,941556.0,130330083328.0
2019-11-12,3905.96,3914.88,3877.74,3903.69,765430.0,108828237824.0
2019-11-13,3905.28,3908.42,3882.43,3899.98,767490.0,112057147392.0
2019-11-14,3905.93,3916.95,3895.14,3905.86,870084.0,119791566848.0
2019-11-15,3908.49,3915.11,3877.09,3877.09,837309.0,115423019008.0
2019-11-18,3874.44,3913.1,3868.32,3907.93,766459.0,107085815808.0
2019-11-19,3904.1,3947.04,3902.38,3947.04,821610.0,123227168768.0
2019-11-20,3940.13,3943.23,3901.99,3907.86,768153.0,118003064832.0
2019-11-21,3894.54,3901.83,3875.97,3889.6,691305.0,104147771392.0
2019-11-22,3894.17,3918.84,3833.5,3850.0,910426.0,146981158912.0
2019-11-25,3850.97,3878.25,3839.42,3878.21,1060662.0,140851068928.0
2019-11-26,3893.43,3899.11,3869.59,3891.65,1115135.0,140213633024.0
2019-11-27,3883.43,3889.98,3862.7,3875.62,764373.0,107238825984.0
2019-11-28,3877.9,3887.69,3852.01,3862.3,652301.0,87081787392.0
2019-11-29,3857.19,3861.66,3804.83,3828.67,741443.0,116200554496.0
2019-12-02,3835.51,3854.75,3829.31,3836.06,774121.0,109992591360.0
2019-12-03,3829.21,3851.12,3811.63,3851.09,736112.0,108703711232.0
2019-12-04,3841.66,3852.99,3831.07,3849.82,796833.0,109646340096.0
2019-12-05,3863.61,3883.4,3859.82,3879.36,890511.0,129357594624.0
2019-12-06,3885.06,3902.39,3878.7,3902.39,786488.0,116424777728.0
2019-12-09,3909.53,3911.97,3885.25,3895.45,953538.0,130873098240.0
2019-12-10,3886.44,3900.96,3882.09,3900.38,862629.0,121118408704.0
2019-12-11,3907.16,3909.39,3890.34,3902.75,997654.0,127690399744.0
2019-12-12,3908.45,3908.45,3886.12,3891.02,847083.0,117874311168.0
2019-12-13,3928.0,3969.46,3925.28,3968.22,1485713.0,201018884096.0
2019-12-16,3970.71,3987.59,3953.51,3987.55,1484866.0,202154901504.0
2019-12-17,3987.74,4067.14,3984.52,4041.8,2011629.0,251637858304.0
2019-12-18,4039.72,4057.64,4025.34,4032.78,1513517.0,197620203520.0
2019-12-19,4034.62,4038.54,4014.9,4027.15,1179005.0,152553816064.0
2019-12-20,4032.15,4046.73,4014.93,4017.25,1212676.0,158460231680.0
2019-12-23,4014.69,4032.17,3964.38,3967.1,1228162.0,162048262144.0
2019-12-24,3971.56,3994.51,3963.67,3992.96,959890.0,122499162112.0
2019-12-25,3988.66,4000.56,3976.36,3990.87,949388.0,131896467456.0
2019-12-26,3993.67,4025.99,3993.54,4025.99,1088606.0,140814974976.0
2019-12-27,4029.25,4066.8,4019.72,4022.03,1509264.0,195090415616.0
2019-12-30,4015.52,4083.69,4001.5,4081.63,1559714.0,216814665728.0
2019-12-31,4077.75,4098.14,4069.01,4096.58,1232642.0,173119340544.0
2020-01-02,4121.35,4172.66,4121.35,4152.24,1821167.0,270105526272.0
2020-01-03,4161.22,4164.3,4131.86,4144.97,1428262.0,215216291840.0
2020-01-06,4120.52,4170.64,4102.38,4129.3,1753099.0,250182074368.0
2020-01-07,4137.4,4161.25,4135.1,4160.23,1394890.0,196389060608.0
2020-01-08,4139.63,4149.81,4101.98,4112.32,1675858.0,212406272000.0
2020-01-09,4145.53,4165.66,4143.59,4164.37,1368863.0,200150351872.0
2020-01-10,4177.58,4180.98,4148.48,4163.19,1130317.0,177827414016.0
2020-01-13,4166.93,4203.99,4148.6,4203.99,1196919.0,199795490816.0
2020-01-14,4215.16,4223.51,4188.08,4189.89,1293207.0,196221255680.0
2020-01-15,4186.88,4193.87,4150.88,4166.73,1046331.0,163081928704.0
2020-01-16,4174.82,4175.29,4142.18,4149.04,1002676.0,156242509824.0
2020-01-17,4162.19,4177.03,4141.65,4154.85,987256.0,166591594496.0
2020-01-20,4170.74,4185.96,4149.49,4185.83,1224091.0,202692280320.0
2020-01-21,4165.02,4165.02,4113.33,4114.31,1305275.0,204586876928.0
2020-01-22,4093.8,4141.18,4046.49,4131.93,1267587.0,208136142848.0
2020-01-23,4093.32,4103.52,3972.39,4003.9,1603576.0,250409353216.0
2020-02-03,3639.91,3732.16,3639.91,3688.36,1575596.0,243303104512.0
2020-02-04,3652.0,3786.86,3652.0,3785.64,2139333.0,298165764096.0
2020-02-05,3801.1,3866.01,3781.61,3828.53,1749255.0,264042921984.0
2020-02-06,3841.75,3914.92,3806.96,3899.78,1764622.0,262820085760.0
2020-02-07,3879.55,3899.88,3849.71,3899.87,1517317.0,237508820992.0
2020-02-10,3872.37,3920.17,3861.01,3916.01,1484069.0,229625446400.0
2020-02-11,3926.42,3970.52,3915.71,3952.46,1434416.0,219307114496.0
2020-02-12,3945.67,3984.43,3940.67,3984.43,1267103.0,200776712192.0
2020-02-13,3985.88,3999.55,3950.14,3959.92,1450018.0,228605968384.0
2020-02-14,3954.23,4001.56,3954.02,3987.73,1432398.0,222895079424.0
2020-02-17,3999.65,4077.45,3999.65,4077.42,1827789.0,273067819008.0
2020-02-18,4069.83,4076.39,4027.79,4057.51,1632362.0,242552520704.0
2020-02-19,4049.59,4085.17,4042.85,4051.31,1690464.0,257554530304.0
2020-02-20,4062.9,4148.53,4055.81,4144.66,2122326.0,310835576832.0
2020-02-21,4134.87,4184.44,4130.17,4149.49,2172136.0,326563987456.0
2020-02-24,4131.84,4149.01,4097.18,4132.84,2128693.0,326387793920.0
2020-02-25,4066.3,4126.71,4020.91,4123.85,2441678.0,372213710848.0
2020-02-26,4070.1,4132.78,4061.13,4073.02,2610940.0,366022426624.0
2020-02-27,4084.08,4110.53,4067.44,4084.88,1812909.0,282050199552.0
2020-02-28,3988.73,4031.15,3928.07,3940.05,2302751.0,330358915072.0
2020-03-02,3968.84,4092.54,3968.84,4069.67,2193135.0,317426204672.0
2020-03-03,4125.14,4147.65,4067.91,4091.36,2193697.0,330802593792.0
2020-03-04,4078.5,4115.26,4060.73,4115.05,1824247.0,281784877056.0
2020-03-05,4150.21,4215.85,4127.04,4206.73,2318231.0,362838818816.0
2020-03-06,4158.2,4181.31,4135.39,4138.51,1724757.0,253168631808.0
2020-03-09,4063.08,4063.08,3995.13,3997.13,2081020.0,305428725760.0
2020-03-10,3975.23,4093.0,3954.75,4082.73,1974164.0,296184446976.0
2020-03-11,4090.93,4091.27,4028.4,4028.43,1616561.0,244990869504.0
2020-03-12,3976.11,3987.43,3926.27,3950.91,1570604.0,233152856064.0
2020-03-13,3771.01,3937.18,3765.15,3895.31,1882967.0,280213454848.0
2020-03-16,3899.86,3899.86,3720.51,3727.84,1859682.0,282836238336.0
2020-03-17,3739.78,3786.89,3618.31,3709.68,1662461.0,250824032256.0
2020-03-18,3729.69,3775.85,3636.26,3636.26,1550375.0,244127154176.0
